dataset,organism,state,state_numeric,drug,dose_value,dose_unit,dose_xmic,unit_group,n0_log10,time_days,y_log10,censored,limit_log10,notes,isolate_index,sample_id,mpn_raw,MIC_INH,MIC_RIF,INH-Suceptibility,Time_to_0.4,Time_point,Tolerant_level_D5_15,Tolerant_level_D5_60
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_031_age15d,5.361727836017593,5.0,3.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,31,IR31,2300.0,1.6,0.03,IR,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_032_age15d,4.361727836017593,0.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,32,IR32,23000.0,3.2,0.06,IR,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_032_age15d,4.361727836017593,2.0,3.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,32,IR32,2300.0,3.2,0.06,IR,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_032_age15d,4.361727836017593,5.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,32,IR32,230.0,3.2,0.06,IR,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_033_age15d,4.361727836017593,0.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,33,IR33,23000.0,3.2,0.06,IR,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_033_age15d,4.361727836017593,2.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,33,IR33,230.0,3.2,0.06,IR,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_033_age15d,4.361727836017593,5.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,33,IR33,230.0,3.2,0.06,IR,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_034_age15d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,34,IR34,230000.0,3.2,0.12,IR,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_034_age15d,5.361727836017593,2.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,34,IR34,230.0,3.2,0.12,IR,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_034_age15d,5.361727836017593,5.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,34,IR34,230.0,3.2,0.12,IR,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_035_age15d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,35,IR35,230000.0,1.6,0.06,IR,14.0,0M,Medium,
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_035_age15d,5.361727836017593,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,35,IR35,23000.0,1.6,0.06,IR,14.0,0M,Medium,
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_035_age15d,5.361727836017593,5.0,3.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,35,IR35,2300.0,1.6,0.06,IR,14.0,0M,Medium,
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_036_age15d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,36,IR36,230000.0,3.2,0.06,IR,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_036_age15d,5.361727836017593,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,36,IR36,23000.0,3.2,0.06,IR,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_036_age15d,5.361727836017593,5.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,36,IR36,230.0,3.2,0.06,IR,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_037_age15d,4.361727836017593,0.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,37,IR37,23000.0,3.2,0.03,IR,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_037_age15d,4.361727836017593,2.0,3.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,37,IR37,2300.0,3.2,0.03,IR,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_037_age15d,4.361727836017593,5.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,37,IR37,230.0,3.2,0.03,IR,15.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_038_age15d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,38,IR38,230000.0,3.2,0.25,IR,34.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_038_age15d,5.361727836017593,2.0,3.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,38,IR38,2300.0,3.2,0.25,IR,34.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_038_age15d,5.361727836017593,5.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,38,IR38,230.0,3.2,0.25,IR,34.0,0M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_039_age15d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,39,IR39,230000.0,6.4,0.12,IR,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_039_age15d,5.361727836017593,2.0,3.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,39,IR39,2300.0,6.4,0.12,IR,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_039_age15d,5.361727836017593,5.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,39,IR39,230.0,6.4,0.12,IR,15.0,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_040_age15d,6.785329835010767,0.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,40,IR40,6100000.0,12.8,0.25,IR,19.0,5M,Medium,High
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_040_age15d,6.785329835010767,2.0,4.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,40,IR40,61000.0,12.8,0.25,IR,19.0,5M,Medium,High
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_040_age15d,6.785329835010767,5.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,40,IR40,23000.0,12.8,0.25,IR,19.0,5M,Medium,High
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_041_age15d,6.361727836017593,0.0,6.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,41,IR41,2300000.0,6.4,0.12,IR,19.0,8M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_041_age15d,6.361727836017593,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,41,IR41,23000.0,6.4,0.12,IR,19.0,8M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_041_age15d,6.361727836017593,5.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,41,IR41,23000.0,6.4,0.12,IR,19.0,8M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_042_age15d,6.785329835010767,0.0,6.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,42,IR42,6100000.0,,,IR,,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_042_age15d,6.785329835010767,2.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,42,IR42,230000.0,,,IR,,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_042_age15d,6.785329835010767,5.0,3.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,42,IR42,6100.0,,,IR,,0M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_043_age15d,4.361727836017593,0.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,43,IR43,23000.0,3.2,0.06,IR,22.0,18M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_043_age15d,4.361727836017593,2.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,43,IR43,230.0,3.2,0.06,IR,22.0,18M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_043_age15d,4.361727836017593,5.0,,True,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit; at assay floor 23 MPN/mL,43,IR43,23.0,3.2,0.06,IR,22.0,18M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_044_age15d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,44,IR44,230000.0,3.2,0.25,IR,19.0,1M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_044_age15d,5.361727836017593,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,44,IR44,23000.0,3.2,0.25,IR,19.0,1M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_044_age15d,5.361727836017593,5.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,44,IR44,23000.0,3.2,0.25,IR,19.0,1M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_045_age15d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,45,IR45,230000.0,3.2,0.12,IR,28.0,8M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_045_age15d,5.361727836017593,2.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,45,IR45,230.0,3.2,0.12,IR,28.0,8M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_045_age15d,5.361727836017593,5.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,45,IR45,230.0,3.2,0.12,IR,28.0,8M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_046_age15d,4.361727836017593,0.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,46,IR46,23000.0,3.2,0.25,IR,19.0,8M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_046_age15d,4.361727836017593,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,46,IR46,23000.0,3.2,0.25,IR,19.0,8M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_046_age15d,4.361727836017593,5.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,46,IR46,230000.0,3.2,0.25,IR,19.0,8M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_047_age15d,5.785329835010767,0.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,47,IR47,610000.0,3.2,0.12,IR,15.0,12M,Low,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_047_age15d,5.785329835010767,2.0,3.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,47,IR47,2300.0,3.2,0.12,IR,15.0,12M,Low,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_047_age15d,5.785329835010767,5.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,47,IR47,230.0,3.2,0.12,IR,15.0,12M,Low,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_048_age15d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,48,IR48,230000.0,1.6,0.06,IR,22.0,1M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_048_age15d,5.361727836017593,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,48,IR48,23000.0,1.6,0.06,IR,22.0,1M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_048_age15d,5.361727836017593,5.0,3.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,48,IR48,2300.0,1.6,0.06,IR,22.0,1M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_049_age15d,4.361727836017593,0.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,49,IR49,23000.0,6.4,0.25,IR,22.0,8M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_049_age15d,4.361727836017593,2.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,49,IR49,230.0,6.4,0.25,IR,22.0,8M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_049_age15d,4.361727836017593,5.0,,True,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit; at assay floor 23 MPN/mL,49,IR49,23.0,6.4,0.25,IR,22.0,8M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_050_age15d,4.361727836017593,0.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,50,IR50,23000.0,6.4,0.12,IR,19.0,18M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_050_age15d,4.361727836017593,2.0,3.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,50,IR50,2300.0,6.4,0.12,IR,19.0,18M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_050_age15d,4.361727836017593,5.0,,True,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit; at assay floor 23 MPN/mL,50,IR50,23.0,6.4,0.12,IR,19.0,18M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_051_age15d,5.785329835010767,0.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,51,IR51,610000.0,6.4,0.5,IR,15.0,1M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_051_age15d,5.785329835010767,2.0,4.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,51,IR51,61000.0,6.4,0.5,IR,15.0,1M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_051_age15d,5.785329835010767,5.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,51,IR51,230.0,6.4,0.5,IR,15.0,1M,Low,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_052_age15d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,52,IR52,230000.0,3.2,0.06,IR,15.0,2M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_052_age15d,5.361727836017593,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,52,IR52,23000.0,3.2,0.06,IR,15.0,2M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_052_age15d,5.361727836017593,5.0,3.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,52,IR52,2300.0,3.2,0.06,IR,15.0,2M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_053_age15d,5.785329835010767,0.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,53,IR53,610000.0,3.2,0.12,IR,15.0,12M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_053_age15d,5.785329835010767,2.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,53,IR53,230000.0,3.2,0.12,IR,15.0,12M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_053_age15d,5.785329835010767,5.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,53,IR53,23000.0,3.2,0.12,IR,15.0,12M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_054_age15d,5.785329835010767,0.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,54,IR54,610000.0,6.4,0.12,IR,15.0,8M,Medium,High
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_054_age15d,5.785329835010767,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,54,IR54,23000.0,6.4,0.12,IR,15.0,8M,Medium,High
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_054_age15d,5.785329835010767,5.0,3.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,54,IR54,6100.0,6.4,0.12,IR,15.0,8M,Medium,High
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_055_age15d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,55,IR55,230000.0,3.2,0.12,IR,19.0,5M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_055_age15d,5.361727836017593,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,55,IR55,23000.0,3.2,0.12,IR,19.0,5M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_055_age15d,5.361727836017593,5.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,55,IR55,230.0,3.2,0.12,IR,19.0,5M,Medium,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_056_age15d,4.361727836017593,0.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,56,IR56,23000.0,3.2,0.12,IR,19.0,24M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_056_age15d,4.361727836017593,2.0,3.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,56,IR56,2300.0,3.2,0.12,IR,19.0,24M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_056_age15d,4.361727836017593,5.0,2.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,56,IR56,230.0,3.2,0.12,IR,19.0,24M,Medium,Low
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_057_age15d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,57,IR57,230000.0,1.6,0.06,IR,19.0,1M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_057_age15d,5.361727836017593,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,57,IR57,23000.0,1.6,0.06,IR,19.0,1M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_057_age15d,5.361727836017593,5.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,57,IR57,23000.0,1.6,0.06,IR,19.0,1M,High,High
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_058_age15d,5.361727836017593,0.0,5.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,58,IR58,230000.0,3.2,0.06,IR,19.0,18M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_058_age15d,5.361727836017593,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,58,IR58,23000.0,3.2,0.06,IR,19.0,18M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_058_age15d,5.361727836017593,5.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,58,IR58,23000.0,3.2,0.06,IR,19.0,18M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_059_age15d,5.785329835010767,0.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,59,IR59,610000.0,3.2,0.12,IR,15.0,2M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_059_age15d,5.785329835010767,2.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,59,IR59,23000.0,3.2,0.12,IR,15.0,2M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_059_age15d,5.785329835010767,5.0,4.361727836017593,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,59,IR59,23000.0,3.2,0.12,IR,15.0,2M,High,Medium
vijay2024_elife93243,M. tuberculosis,culture_age_15d,15.0,rifampicin,,,,vijay_060_age15d,5.785329835010767,0.0,5.785329835010767,False,1.3617278360175928,MPN/mL; RIF concentration not recorded in deposit,60,IR60,610000.0,3.2,0.06,IR,15.0,12M,Medium,Low
